time,y,x,spatial_ref,ndvi
2021-04-08 10:16:14,1181505.0,2580015.0,2056,0.19830585
2021-04-08 10:16:38,1181505.0,2580015.0,2056,0.20375022
2021-04-15 10:22:22,1181505.0,2580015.0,2056,0.2611134
2021-04-24 10:16:07,1181505.0,2580015.0,2056,0.20397966
2021-04-24 10:16:31,1181505.0,2580015.0,2056,0.20909932
2021-05-17 10:22:17,1181505.0,2580015.0,2056,
2021-06-02 10:22:26,1181505.0,2580015.0,2056,
2021-06-11 10:16:19,1181505.0,2580015.0,2056,0.45243853
2021-06-11 10:16:43,1181505.0,2580015.0,2056,0.45432565
2021-06-18 10:22:32,1181505.0,2580015.0,2056,0.40383902
2021-06-27 10:16:23,1181505.0,2580015.0,2056,
2021-06-27 10:16:47,1181505.0,2580015.0,2056,0.3979541
2021-07-20 10:22:38,1181505.0,2580015.0,2056,0.40306845
2021-07-29 10:16:32,1181505.0,2580015.0,2056,0.43648064
2021-07-29 10:16:56,1181505.0,2580015.0,2056,0.4450416
2021-08-14 10:16:38,1181505.0,2580015.0,2056,0.40251118
2021-08-14 10:17:02,1181505.0,2580015.0,2056,0.41504502
2021-08-21 10:22:51,1181505.0,2580015.0,2056,0.379842
2021-08-30 10:16:43,1181505.0,2580015.0,2056,
2021-08-30 10:17:07,1181505.0,2580015.0,2056,
2021-09-06 10:22:56,1181505.0,2580015.0,2056,0.38908783
2021-09-15 10:16:47,1181505.0,2580015.0,2056,
2021-09-15 10:17:11,1181505.0,2580015.0,2056,
2021-09-22 10:22:59,1181505.0,2580015.0,2056,
2021-10-01 10:16:52,1181505.0,2580015.0,2056,
2021-10-01 10:17:16,1181505.0,2580015.0,2056,
2021-10-08 10:23:05,1181505.0,2580015.0,2056,
2021-10-17 10:16:56,1181505.0,2580015.0,2056,
2021-10-17 10:17:20,1181505.0,2580015.0,2056,
2021-10-24 10:23:07,1181505.0,2580015.0,2056,
2021-11-02 10:16:55,1181505.0,2580015.0,2056,
2021-11-02 10:17:19,1181505.0,2580015.0,2056,
2021-11-06 10:19:28,1181505.0,2580015.0,2056,
2021-11-11 10:21:33,1181505.0,2580015.0,2056,
2021-11-18 10:16:50,1181505.0,2580015.0,2056,
2021-11-18 10:17:14,1181505.0,2580015.0,2056,
2021-12-12 10:16:49,1181505.0,2580015.0,2056,
2021-12-12 10:17:13,1181505.0,2580015.0,2056,
2022-01-12 10:22:55,1181505.0,2580015.0,2056,
2022-01-13 10:16:44,1181505.0,2580015.0,2056,
2022-01-13 10:17:08,1181505.0,2580015.0,2056,
2022-01-21 10:16:41,1181505.0,2580015.0,2056,
2022-01-21 10:17:05,1181505.0,2580015.0,2056,
2022-01-28 10:22:49,1181505.0,2580015.0,2056,
2022-01-29 10:16:47,1181505.0,2580015.0,2056,
2022-01-29 10:17:10,1181505.0,2580015.0,2056,
2022-02-05 10:22:57,1181505.0,2580015.0,2056,
2022-02-13 10:22:46,1181505.0,2580015.0,2056,
2022-02-22 10:16:32,1181505.0,2580015.0,2056,
2022-02-22 10:16:56,1181505.0,2580015.0,2056,
2022-03-01 10:22:42,1181505.0,2580015.0,2056,
2022-03-09 10:22:43,1181505.0,2580015.0,2056,
2022-03-10 10:16:29,1181505.0,2580015.0,2056,
2022-03-10 10:16:53,1181505.0,2580015.0,2056,
2022-03-25 10:22:38,1181505.0,2580015.0,2056,
2022-03-26 10:16:17,1181505.0,2580015.0,2056,
2022-03-26 10:16:41,1181505.0,2580015.0,2056,
2022-04-03 10:16:51,1181505.0,2580015.0,2056,
2022-04-10 10:22:35,1181505.0,2580015.0,2056,
2022-04-11 10:16:19,1181505.0,2580015.0,2056,
2022-04-11 10:16:43,1181505.0,2580015.0,2056,
2022-04-18 10:22:31,1181505.0,2580015.0,2056,
2022-04-19 10:16:17,1181505.0,2580015.0,2056,
2022-04-19 10:16:41,1181505.0,2580015.0,2056,
2022-04-26 10:22:26,1181505.0,2580015.0,2056,
2022-04-27 10:16:16,1181505.0,2580015.0,2056,
2022-04-27 10:16:40,1181505.0,2580015.0,2056,
2022-05-04 10:22:31,1181505.0,2580015.0,2056,
2022-05-12 10:22:19,1181505.0,2580015.0,2056,
2022-05-20 10:22:37,1181505.0,2580015.0,2056,
2022-05-21 10:16:01,1181505.0,2580015.0,2056,
2022-05-21 10:16:25,1181505.0,2580015.0,2056,
2022-05-28 10:22:11,1181505.0,2580015.0,2056,
2022-05-29 10:16:27,1181505.0,2580015.0,2056,
2022-05-29 10:16:51,1181505.0,2580015.0,2056,
2022-06-06 10:16:02,1181505.0,2580015.0,2056,
2022-06-06 10:16:26,1181505.0,2580015.0,2056,
2022-06-13 10:22:17,1181505.0,2580015.0,2056,
2022-06-21 10:22:54,1181505.0,2580015.0,2056,
2022-06-29 10:22:34,1181505.0,2580015.0,2056,
2022-06-30 10:16:45,1181505.0,2580015.0,2056,
2022-06-30 10:17:09,1181505.0,2580015.0,2056,
2022-07-07 10:22:55,1181505.0,2580015.0,2056,
2022-07-08 10:16:20,1181505.0,2580015.0,2056,
